,Deserts and Xeric Shrublands,Flooded Grasslands and Savannas,Montane Grasslands and Shrublands,Tropical and Subtropical Moist Broadleaf Forests,"Tropical and subtropical grasslands, savannas, and shrublands",recall,precision,f1,kappa
0,16.0,2.0,4.0,0.0,2.0,0.8,0.6666666666666666,0.7272727272727272,0.6605504587155963
1,1.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.5,0.125,0.09651162790697675
2,0.0,0.0,10.0,1.0,1.0,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.6169772256728778
3,0.0,2.0,3.0,23.0,3.0,0.8518518518518519,0.7419354838709677,0.7931034482758621,0.7204030226700252
4,3.0,9.0,1.0,3.0,26.0,0.8125,0.6190476190476191,0.7027027027027026,0.5580890336590661
